stu_id,answer_rank,who_am_i,code,valence,year
stu_VQFBG95862,8,i am a helping person,21.0,none,2023-2024
stu_LDUML32113,5,im an only child,12.0,neutral,2023-2024
stu_LDUML32113,5,im an only child,4.0,child,2023-2024
stu_BDAZF88230,5,I am the youngest child,12.0,neutral,2023-2024
stu_VQFBG95862,6,i am a respectfully person,44.0,positive,2023-2024
stu_VQFBG95862,6,i am a respectfully person,21.0,none,2023-2024
stu_YSQPA55709,1,im a 12 year old north student,14.0,neutral,2023-2024
stu_YSQPA55709,1,im a 12 year old north student,4.0,12,2023-2024
stu_TYPZX10676,9,i like when they give rewards,24.0,positive,2023-2024
stu_ORUUL82324,11,I like to listen to music when i'm sad,45.0,neutral,2023-2024
stu_ORUUL82324,11,I like to listen to music when i'm sad,24.0,positive,2023-2024
stu_ORUUL82324,11,I like to listen to music when i'm sad,31.0,positive,2023-2024
stu_FTOYB42084,10,im responsible,43.0,positive,2023-2024
stu_OCRTY88035,16,I am someone that want to go to waterwizz.,47.0,neutral,2023-2024
stu_FSPCV10901,6,I am a gamer.,28.0,positive,2023-2024
stu_EQSJM78476,14,I like doritoes,24.0,positive,2023-2024
stu_MXNSB23169,11,I dont like school.,24.0,negative,2023-2024
stu_MXNSB23169,11,I dont like school.,14.0,negative,2023-2024
stu_PKXZK94759,17,I love jewlery,30.0,positive,2023-2024
stu_PKXZK94759,17,I love jewlery,24.0,positive,2023-2024
stu_CDGKD03653,18,i like basketball,29.0,positive,2023-2024
stu_CDGKD03653,18,i like basketball,24.0,positive,2023-2024
stu_NWVEW24693,20,my middle name is [MIDDLE NAME],5.0,none,2023-2024
stu_CJHBB29429,20,My favorite vegetable is cucumber with salt,24.0,positive,2023-2024
stu_XKMAG80800,14,I like food,24.0,positive,2023-2024
stu_UHXBA77476,6,I like to travel,31.0,positive,2023-2024
stu_UHXBA77476,6,I like to travel,24.0,positive,2023-2024
stu_JUQPD47363,18,I am asthmatic.,36.0,negative,2023-2024
stu_RUZUK44953,20,I am someone with perseverance.,41.0,positive,2023-2024
stu_XHGVP79664,18,I like space,44.0,positive,2023-2024
stu_XHGVP79664,18,I like space,24.0,positive,2023-2024
stu_CULOH75877,16,I play basketball,29.0,neutral,2023-2024
stu_CTAZU65504,8,I am the oldest child,4.0,child,2023-2024
stu_MKEGQ97127,2,I'm short,35.0,neutral,2023-2024
stu_CJHBB29429,18,I want to be a professional basketball player,29.0,neutral,2023-2024
stu_CJHBB29429,18,I want to be a professional basketball player,13.0,neutral,2023-2024
stu_RDOVU20570,4,I am someone who likes to read,25.0,positive,2023-2024
stu_RDOVU20570,4,I am someone who likes to read,24.0,positive,2023-2024
stu_QOGPO20181,9,l'm kind to my friends,44.0,positive,2023-2024
stu_QOGPO20181,9,l'm kind to my friends,10.0,positive,2023-2024
stu_VOXTG50835,4,I like wingstop,24.0,posirive,2023-2024
stu_DERZZ01872,15,I like Carnegie learning,25.0,positive,2023-2024
stu_DERZZ01872,15,I like Carnegie learning,24.0,positive,2023-2024
stu_EXNUN73314,9,I am kind,44.0,positive,2023-2024
stu_UYFTQ45542,20,Last but not least i am a tall person,35.0,neutral,2023-2024
stu_GXIYC47970,17,i am a taki's lover,24.0,positive,2023-2024
stu_MXNSB23169,6,aia also like english.,25.0,positive,2023-2024
stu_MXNSB23169,6,aia also like english.,24.0,positive,2023-2024
stu_PSHPN85751,10,bye,48.0,none,2023-2024
stu_LJAAE92948,12,Bad at math,25.0,negative,2023-2024
stu_FSPCV10901,9,I am in the [CITY] All City Honors Chorus.,26.0,neutral,2023-2024
stu_OFWAG94272,1,A respectful person,44.0,positive,2023-2024
stu_OFWAG94272,1,A respectful person,21.0,none,2023-2024
stu_CJHBB29429,3,I am a person that like to do road trip,31.0,positive,2023-2024
stu_CJHBB29429,3,I am a person that like to do road trip,21.0,none,2023-2024
stu_CJHBB29429,3,I am a person that like to do road trip,24.0,positive,2023-2024
stu_SIWRL23181,4,i am funny,44.0,positive,2023-2024
stu_ABSGH36082,1,I'm a soccer player,29.0,neutral,2023-2024
stu_BESSB35006,19,i like to go to the pool,29.0,positive,2023-2024
stu_BESSB35006,19,i like to go to the pool,24.0,positive,2023-2024
stu_FSPCV10901,10,I'm in the sixth grade.,22.0,sixthgrader,2023-2024
stu_FSPCV10901,10,I'm in the sixth grade.,4.0,child,2023-2024
stu_FSPCV10901,10,I'm in the sixth grade.,14.0,neutral,2023-2024
stu_FQKSK24193,17,i am good at math,25.0,positive,2023-2024
stu_ROXAU39801,14,I am a cousin,12.0,neutral,2023-2024
stu_QPHPK12517,4,nice,44.0,positive,2023-2024
stu_XKMAG80800,20,A skibidi,48.0,none,2023-2024
stu_UYUIH18635,11,I like physical education,29.0,positive,2023-2024
stu_UYUIH18635,11,I like physical education,24.0,positive,2023-2024
stu_SQLXP95993,13,I like to write essay,25.0,positive,2023-2024
stu_SQLXP95993,13,I like to write essay,24.0,positive,2023-2024
stu_DERZZ01872,18,I like learning,25.0,positivepositive,2023-2024
stu_DERZZ01872,18,I like learning,24.0,positivepositive,2023-2024
stu_WDDQQ92015,16,i am a student,14.0,neutral,2023-2024
stu_MZIVN56293,19,i play volleyball for fun,29.0,positive,2023-2024
stu_ORUUL82324,2,I used to do ballet,26.0,neutral,2023-2024
stu_HMQRZ27503,20,I am a nwe soccer players,29.0,neutral,2023-2024
stu_LVOOZ80056,1,I am 11 years old girl.,4.0,11,2023-2024
stu_LVOOZ80056,1,I am 11 years old girl.,2.0,girl,2023-2024
stu_VOXTG50835,11,i been to cape verde,22.0,been to cape verde,2023-2024
stu_YXBHV58732,2,I like math,25.0,positive,2023-2024
stu_YXBHV58732,2,I like math,24.0,positive,2023-2024
stu_UEYTM01990,13,I like to read,25.0,positive,2023-2024
stu_UEYTM01990,13,I like to read,24.0,positive,2023-2024
stu_WBAVA84528,2,i like ice cream,24.0,positive,2023-2024
stu_QZOUO83023,10,I like dogs,24.0,positive,2023-2024
stu_NRKZA72454,1,I am a teen.,22.0,teenager,2023-2024
stu_ZARRQ26344,13,i have five cousin,12.0,neutral,2023-2024
stu_RSKDK68207,13,I am a female. I was born a female.,1.0,f,2023-2024
stu_NRKZA72454,13,I am bad at math.,25.0,negative,2023-2024
stu_NWRRC44615,6,im 12 yrs old,4.0,12,2023-2024
stu_YSQPA55709,9,i walk to school,14.0,neutral,2023-2024
stu_KWLPL21630,6,"I don't like math, but I don't dislike it either.",25.0,neutral,2023-2024
stu_KWLPL21630,6,"I don't like math, but I don't dislike it either.",24.0,neutral,2023-2024
stu_EXNUN73314,17,I am romantic,44.0,positive,2023-2024
stu_IKUOQ66846,3,I'm a football player,29.0,neutral,2023-2024
stu_YBWGX96937,2,i like carnegie,25.0,positive,2023-2024
stu_YBWGX96937,2,i like carnegie,24.0,positive,2023-2024
stu_VUNQZ79892,2,im a sister,12.0,neutral,2023-2024
stu_VUNQZ79892,2,im a sister,2.0,girl,2023-2024
stu_VUNQZ79892,2,im a sister,,neutral,2023-2024
stu_KWLPL21630,4,If I understand something I will do the best that I can to do it right.,43.0,positive,2023-2024
stu_XKMAG80800,19,I like to fanum tax.,31.0,positive,2023-2024
stu_XKMAG80800,19,I like to fanum tax.,24.0,positive,2023-2024
stu_HLKZL24322,2,a basketball,48.0,none,2023-2024
stu_KWMWG76590,7,i have 3 sister's,12.0,neutral,2023-2024
stu_MRIWT64391,10,a emotional person,45.0,neutral,2023-2024
stu_MRIWT64391,10,a emotional person,21.0,none,2023-2024
stu_YXJEP22115,8,I am [FIRST NAME],5.0,none,2023-2024
stu_SELBD60428,5,[FIRST LAST NAME],5.0,none,2023-2024
stu_WWNBY52737,7,I am a student.,14.0,neutral,2023-2024
stu_MXNSF14478,4,I have really good grades,43.0,positive,2023-2024
stu_MXNSF14478,4,I have really good grades,14.0,neutral,2023-2024
stu_MXNSF14478,4,I have really good grades,25.0,positive,2023-2024
stu_TRKWP48352,1,I am a student,14.0,neutral,2023-2024
stu_FBOFA96484,3,I am a 6th,48.0,none,2023-2024
stu_OIYXZ27717,1,I am someone who likes swimming,29.0,positive,2023-2024
stu_OIYXZ27717,1,I am someone who likes swimming,24.0,positive,2023-2024
stu_KGOWI06896,19,I like to sleep,31.0,positive,2023-2024
stu_KGOWI06896,19,I like to sleep,24.0,positive,2023-2024
stu_CINVJ49388,14,tik tok user,27.0,neutral,2023-2024
stu_JTZYY08754,6,"Math, and everything else",48.0,none,2023-2024
stu_VGJIS59600,4,I like to read and listen to music,25.0,positive,2023-2024
stu_VGJIS59600,4,I like to read and listen to music,24.0,positive,2023-2024
stu_VTRUH97046,3,I speak creole.,25.0,neutral,2023-2024
stu_VTRUH97046,3,I speak creole.,22.0,speakscreole,2023-2024
stu_VNSDU81090,9,my favorite candy is recces candy,24.0,positive,2023-2024
stu_DERZZ01872,1,I am a student,14.0,neutral,2023-2024
stu_BJJXN95776,1,I am a big brother,12.0,neutral,2023-2024
stu_BJJXN95776,1,I am a big brother,2.0,boy,2023-2024
stu_LDUML32113,20,i like my friends,24.0,positive,2023-2024
stu_LDUML32113,20,i like my friends,10.0,positive,2023-2024
stu_UJNMI16598,20,Fornite player (sometimes),28.0,neutral,2023-2024
stu_RUZUK44953,19,I am someone who has not gotten a write-up this year.,47.0,positive,2023-2024
stu_UAFAK64772,11,middle class,17.0,middle,2023-2024
stu_VFKRH03938,13,i am a sweet person,44.0,positive,2023-2024
stu_VFKRH03938,13,i am a sweet person,21.0,none,2023-2024
stu_TDURA35752,9,I am nice,44.0,positive,2023-2024
stu_QPHPK12517,18,i love tiktok,27.0,positive,2023-2024
stu_QPHPK12517,18,i love tiktok,24.0,positive,2023-2024
stu_RSKDK68207,19,I am in 8th grade. I am a student at a Middle School.,22.0,eighthgrader,2023-2024
stu_RSKDK68207,19,I am in 8th grade. I am a student at a Middle School.,4.0,child,2023-2024
stu_RSKDK68207,19,I am in 8th grade. I am a student at a Middle School.,14.0,neutral,2023-2024
stu_NKHRJ04957,8,I like Leanard Divince,24.0,positive,2023-2024
stu_RUZUK44953,6,I am a person who likes sports,24.0,positive,2023-2024
stu_RUZUK44953,6,I am a person who likes sports,21.0,positive,2023-2024
stu_CPVXX19825,18,My idol is lamar jackson,24.0,positive,2023-2024
stu_XUDYN03051,17,I have straight hair,35.0,neutral,2023-2024
stu_YBWGX96937,18,4.8 feed,35.0,neutral,2023-2024
stu_DKGHS98193,20,i look like my mom,35.0,neutral,2023-2024
stu_DKGHS98193,20,i look like my mom,12.0,neutral,2023-2024
stu_UEDQL23543,9,caring,44.0,positive,2023-2024
stu_UEDQL23543,1,[FIRST NAME],5.0,none,2023-2024
stu_MMZHT88458,8,i have long hair,35.0,neutral,2023-2024
stu_WQGUY90279,11,I only speak english,35.0,neutral,2023-2024
stu_UEYTM01990,10,I am helpful,44.0,positive,2023-2024
stu_CLLRZ76280,6,"I like to be quiet, but talk if i have a friend",44.0,positive,2023-2024
stu_CLLRZ76280,6,"I like to be quiet, but talk if i have a friend",10.0,positive,2023-2024
stu_CLLRZ76280,6,"I like to be quiet, but talk if i have a friend",24.0,positive,2023-2024
stu_FPTDO32773,5,Bestfriend,10.0,positive,2023-2024
stu_DHTXQ91573,18,I am a students from 6 grades,22.0,sixthgrader,2023-2024
stu_DHTXQ91573,18,I am a students from 6 grades,4.0,child,2023-2024
stu_DHTXQ91573,18,I am a students from 6 grades,14.0,neutral,2023-2024
stu_QFXDD68186,7,I play volleyball,29.0,neutral,2023-2024
stu_ROXAU39801,2,I am a tall,35.0,neutral,2023-2024
stu_LKAAV41369,9,I love drawing,26.0,positive,2023-2024
stu_LKAAV41369,9,I love drawing,24.0,positive,2023-2024
stu_QACJQ31561,12,i like the color pink,25.0,positive,2023-2024
stu_UAFAK64772,14,grateful,47.0,positive,2023-2024
stu_PKXZK94759,12,I'm somebody who loves there family,24.0,positive,2023-2024
stu_PKXZK94759,12,I'm somebody who loves there family,12.0,positive,2023-2024
stu_RDPGG44681,16,I am sweet,44.0,positive,2023-2024
stu_YPZIM54297,6,I am a dancer,26.0,neutral,2023-2024
stu_VGJIS59600,13,I am extremely scared of the ocean and rivers,24.0,negative,2023-2024
stu_WXAMH04104,13,i hang out with friends,31.0,positive,2023-2024
stu_WXAMH04104,13,i hang out with friends,10.0,positive,2023-2024
stu_WHBZD81732,16,eenglish,7.0,english,2023-2024
stu_FQKSK24193,18,i like watching spooky scary Sunday,27.0,positive,2023-2024
stu_FQKSK24193,18,i like watching spooky scary Sunday,24.0,positive,2023-2024
stu_FNVBP19615,5,I have trobule focusing and understanding certain things.,43.0,neutral,2023-2024
stu_PSHPN85751,14,bye,48.0,none,2023-2024
stu_PKXZK94759,2,I'm 12,4.0,12,2023-2024
stu_KJOZZ30475,2,I'm Brazilian.,7.0,brazilian,2023-2024
stu_PFDTL78462,11,"A nickname I am called is [NICKNAME], but do not call me [NICKNAME] if we are not very close!!",5.0,none,2023-2024
stu_BDAZF88230,7,I am someone with 20/20 vision,36.0,positivee,2023-2024
stu_RDPGG44681,1,I am kind,44.0,positive,2023-2024
stu_KOUYR40301,9,i love money,24.0,positive,2023-2024
stu_QQMSX84242,13,an wip a+ STUDENT,41.0,positive,2023-2024
stu_QQMSX84242,13,an wip a+ STUDENT,14.0,positive,2023-2024
stu_XUDYN03051,12,I have good grades,43.0,positive,2023-2024
stu_XUDYN03051,12,I have good grades,14.0,positive,2023-2024
stu_XUDYN03051,12,I have good grades,25.0,positive,2023-2024
stu_GXIYC47970,18,im a supportive friend,44.0,positive,2023-2024
stu_GXIYC47970,18,im a supportive friend,10.0,positive,2023-2024
stu_KFYJM61476,10,I like to cook and bake.,31.0,positive,2023-2024
stu_KFYJM61476,10,I like to cook and bake.,24.0,positive,2023-2024
stu_CAGAM03126,18,I am a person who loves my two brothers.,24.0,positive,2023-2024
stu_CAGAM03126,18,I am a person who loves my two brothers.,12.0,positive,2023-2024
stu_CAGAM03126,18,I am a person who loves my two brothers.,21.0,none,2023-2024
stu_KCDEU07486,9,I am a student,14.0,neutral,2023-2024
stu_NYHDW07721,19,Frank Ocean fan,24.0,positive,2023-2024
stu_VKCWY07846,16,im not good at math,25.0,negative,2023-2024
stu_WQGUY90279,15,I like walking,24.0,positive,2023-2024
stu_NJZBY59884,13,learn spanish sense my family speak it,25.0,neutral,2023-2024
stu_NJZBY59884,13,learn spanish sense my family speak it,12.0,neutral,2023-2024
stu_NJZBY59884,13,learn spanish sense my family speak it,22.0,learningspanish,2023-2024
stu_YNVPH88845,12,I love the color Purple,24.0,positive,2023-2024
stu_YPZIM54297,4,i an a 6th grader,22.0,sixthgrader,2023-2024
stu_YPZIM54297,4,i an a 6th grader,14.0,neutral,2023-2024
stu_THKBG93560,12,I Have curly Hair.,35.0,neutral,2023-2024
stu_ROULI02103,20,i love sports,24.0,positive,2023-2024
stu_PKXZK94759,6,I'm Jamaican,7.0,jamaican,2023-2024
stu_CHVFQ54169,13,I Love Math.,25.0,positive,2023-2024
stu_CHVFQ54169,13,I Love Math.,24.0,positive,2023-2024
stu_XHGVP79664,19,I like rocks,24.0,positive,2023-2024
stu_FHADA27602,4,i am 12 years old.,4.0,12,2023-2024
stu_BCRYB29652,20,I like summer,24.0,positive,2023-2024
stu_IZQGI75719,12,im in 6th grade,22.0,sixthgrader,2023-2024
stu_IZQGI75719,12,im in 6th grade,14.0,neutral,2023-2024
stu_JOVOI38701,2,I am a 6th grader.,22.0,sixthgrader,2023-2024
stu_JOVOI38701,2,I am a 6th grader.,14.0,neutral,2023-2024
stu_UEDQL23543,13,kind,44.0,positive,2023-2024
stu_EUWJA76858,16,I like field trips.,24.0,positive,2023-2024
stu_HEPWQ98561,11,i like money,24.0,positive,2023-2024
stu_PYEUW09959,20,I live in [CITY],9.0,city,2023-2024
stu_KCDEU07486,6,I'm good at writing,25.0,positive,2023-2024
stu_ANAWT41929,19,My favorite anime is jujutsu kisen,24.0,positive,2023-2024
stu_AQNHF52456,15,respectful,44.0,positive,2023-2024
stu_WXAMH04104,3,im in band,26.0,neutral,2023-2024
stu_THKBG93560,17,I'm a food lover.,24.0,positive,2023-2024
stu_CQRFU18177,4,I love running,29.0,positive,2023-2024
stu_CQRFU18177,4,I love running,24.0,positive,2023-2024
stu_JPMJO86637,7,i'm friendly,44.0,positive,2023-2024
stu_MRIWT64391,3,[FIRST NAME],5.0,none,2023-2024
stu_YBWGX96937,1,i not like my grades,25.0,negative,2023-2024
stu_YBWGX96937,1,i not like my grades,24.0,negative,2023-2024
stu_VNSDU81090,1,i am a boy,2.0,boy,2023-2024
stu_WYTLH51489,14,I like to write,25.0,positive,2023-2024
stu_WYTLH51489,14,I like to write,24.0,positive,2023-2024
stu_ROULI02103,18,i love money,24.0,positive,2023-2024
stu_CLLRZ76280,1,My favorite color is black and green,24.0,positive,2023-2024
stu_OCRTY88035,6,I am someone that loves dogs.,24.0,positive,2023-2024
stu_ZQMQQ26810,9,i am a smart person,43.0,positive,2023-2024
stu_ZQMQQ26810,9,i am a smart person,21.0,none,2023-2024
stu_SJNFF34466,16,im chief keef,48.0,none,2023-2024
stu_UYUIH18635,16,i like shoes,24.0,positive,2023-2024
stu_RNIHY62490,4,I am from Africa,7.0,african,2023-2024
stu_JUQPD47363,2,I am a catcher on my softball team.,29.0,neutral,2023-2024
stu_UEDQL23543,17,take a Chinese class,25.0,neutral,2023-2024
stu_MMNSJ38829,14,I like to have parties.,24.0,positive,2023-2024
stu_FVHVM49769,18,i like alfrado,24.0,positive,2023-2024
stu_DERZZ01872,19,I like learning about pemdas,25.0,positive,2023-2024
stu_DERZZ01872,19,I like learning about pemdas,24.0,positive,2023-2024
stu_EHLZF06092,20,I love Rihanna,24.0,positive,2023-2024
stu_SIWRL23181,7,i am a soccer lover,29.0,neutral,2023-2024
stu_LVOOZ80056,12,I am a soccer player.,29.0,neutral,2023-2024
stu_SELBD60428,20,steudent,14.0,neutral,2023-2024
stu_QACJQ31561,13,my type hair is 4c hair,35.0,neutral,2023-2024
stu_ZYUDW82089,20,i am smart,43.0,positive,2023-2024
stu_FBWGP41232,9,I like to silly draw,26.0,positive,2023-2024
stu_FBWGP41232,9,I like to silly draw,24.0,positive,2023-2024
stu_GXMFA19655,2,athlete,29.0,neutral,2023-2024
stu_WZRKM29688,7,i like football,29.0,positive,2023-2024
stu_WZRKM29688,7,i like football,24.0,positive,2023-2024
stu_FTOYB42084,16,im a,48.0,none,2023-2024
stu_ABSGH36082,12,My favorite pet is a Dog,24.0,positive,2023-2024
stu_TDURA35752,11,I am smart,43.0,positive,2023-2024
stu_NZWIU92234,9,I know how to cook spaghetti,31.0,neutral,2023-2024
stu_UHXBA77476,4,I dance,26.0,neutral,2023-2024
stu_LDUML32113,19,im a dreadhead,35.0,neutral,2023-2024
stu_EUIXK95276,2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",31.0,positive,2023-2024
stu_EUIXK95276,2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",14.0,neutral,2023-2024
stu_EUIXK95276,2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",24.0,positive,2023-2024
stu_EUIXK95276,2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",26.0,positive,2023-2024
stu_EUIXK95276,2,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",29.0,positive,2023-2024
stu_EHLZF06092,17,I love mcdonalds and wendys and dairy queen and sonics,24.0,positive,2023-2024
stu_WHBZD81732,4,idiot,43.0,negative,2023-2024
stu_OFAWH83528,11,i like to got to funz,31.0,positive,2023-2024
stu_OFAWH83528,11,i like to got to funz,24.0,positive,2023-2024
stu_SOWGI28002,17,I am someone who loves Cape Verde,24.0,positive,2023-2024
stu_SELBD60428,6,[FIRST LAST NAME],5.0,none,2023-2024
stu_VSSOO37726,3,I like recesses,24.0,positive,2023-2024
stu_FUILC09238,18,I'm nonchalant,42.0,neutral,2023-2024
stu_VFKRH03938,3,i am Portuguese and Cape Verden,7.0,portuguese and cape verdean,2023-2024
stu_DERZZ01872,14,I have a cat,32.0,none,2023-2024
stu_VQFBG95862,7,i am a happy guy,45.0,positive,2023-2024
stu_VQFBG95862,7,i am a happy guy,2.0,boy,2023-2024
stu_IGLSS89625,10,i like shool,24.0,positive,2023-2024
stu_ZUARE93356,8,My favorite drink is a mango smoothy,24.0,positive,2023-2024
stu_FNVBP19615,1,I am a girl.,2.0,girl,2023-2024
stu_UAFAK64772,16,trustworthy,43.0,positive,2023-2024
stu_RSKDK68207,16,I like to make stories about culture and research things about that culture.,25.0,positive,2023-2024
stu_RSKDK68207,16,I like to make stories about culture and research things about that culture.,24.0,positive,2023-2024
stu_RUBQU39803,9,i am a lovely,48.0,none,2023-2024
stu_DHTXQ91573,17,I am a students from 6 grades,22.0,sixthgrader,2023-2024
stu_DHTXQ91573,17,I am a students from 6 grades,4.0,child,2023-2024
stu_DHTXQ91573,17,I am a students from 6 grades,14.0,neutral,2023-2024
stu_JERPG96865,20,i like games,28.0,positive,2023-2024
stu_JERPG96865,20,i like games,24.0,positive,2023-2024
stu_ROULI02103,19,i love music,24.0,positive,2023-2024
stu_ORUUL82324,14,I have a VERY strict mother,12.0,neutral,2023-2024
stu_JOKOV89559,3,I am someone who works very hard,41.0,positive,2023-2024
stu_CNIFN64507,12,im caribbean,7.0,caribbean,2023-2024
stu_IKUOQ66846,19,respects,48.0,none,2023-2024
stu_WAWDW95831,13,I love soccer.,29.0,positive,2023-2024
stu_WAWDW95831,13,I love soccer.,24.0,positive,2023-2024
stu_BESSB35006,14,im 12,4.0,12,2023-2024
stu_XSQUV53095,16,I AM [FIRST NAME] A WRITER,24.0,neutral,2023-2024
stu_XSQUV53095,16,I AM [FIRST NAME] A WRITER,5.0,none,2023-2024
stu_FQEST23326,2,I am nice,44.0,positive,2023-2024
stu_JERPG96865,19,i like music,24.0,positive,2023-2024
stu_PKXZK94759,9,I'm somebody who likes to use TikTok,27.0,positive,2023-2024
stu_PKXZK94759,9,I'm somebody who likes to use TikTok,24.0,positive,2023-2024
stu_IZQGI75719,7,i wear glasses,35.0,neutral,2023-2024
stu_QOGPO20181,20,My favorite food is Chick fil a,24.0,positive,2023-2024
stu_ECYEC76336,14,I am a person who likes R&B music,24.0,positive,2023-2024
stu_ECYEC76336,14,I am a person who likes R&B music,21.0,none,2023-2024
stu_TYPZX10676,16,i love reading,25.0,positive,2023-2024
stu_TYPZX10676,16,i love reading,24.0,positive,2023-2024
stu_WYTLH51489,4,I like to play sports,29.0,positive,2023-2024
stu_WYTLH51489,4,I like to play sports,24.0,positive,2023-2024
stu_TYPZX10676,13,"i like when you can choose your music while doing it,",24.0,positive,2023-2024
stu_NWRRN03456,1,I'm an English Speaker,25.0,neutral,2023-2024
stu_NWRRN03456,1,I'm an English Speaker,22.0,speaksenglish,2023-2024
stu_RSKDK68207,18,I made up my own language called Acrian.,31.0,neutral,2023-2024
stu_WDDQQ92015,15,i am a student,14.0,neutral,2023-2024
stu_VNSDU81090,18,i have a lot of cards,32.0,none,2023-2024
stu_LVOOZ80056,2,I like playing sports.,29.0,positive,2023-2024
stu_LVOOZ80056,2,I like playing sports.,24.0,positive,2023-2024
stu_WAFQN21754,13,I show ownership,43.0,positive,2023-2024
stu_OFAWH83528,14,i like led pencils,24.0,positive,2023-2024
stu_FWPPR22255,9,I like my teacher,24.0,positive,2023-2024
stu_FWPPR22255,9,I like my teacher,14.0,positive,2023-2024
stu_WRQAA62017,16,I am hungry,27.0,neutral,2023-2024
stu_JERPG96865,6,i like red,24.0,positive,2023-2024
stu_KWLPL21630,12,I like regelar show.,24.0,positive,2023-2024
stu_IGWBR81023,8,i am a competitive cheerleader,29.0,neutral,2023-2024
stu_VGJIS59600,19,I like writting poems,25.0,positive,2023-2024
stu_VGJIS59600,19,I like writting poems,24.0,positive,2023-2024
stu_SBUBU63586,4,i am a cook,31.0,neutral,2023-2024
stu_CPBCK00658,11,I like my friends,24.0,positive,2023-2024
stu_CPBCK00658,11,I like my friends,10.0,positive,2023-2024
stu_IGWBR81023,17,i dont like a lot of attention,44.0,negative,2023-2024
stu_IGWBR81023,17,i dont like a lot of attention,24.0,negative,2023-2024
stu_FPTDO32773,17,Thoughtful,45.0,positive,2023-2024
stu_IDHIE84911,14,am sleepy,47.0,neutral,2023-2024
stu_TDURA35752,3,I am a student,14.0,neutral,2023-2024
stu_SBUBU63586,18,i am a girl who dose mathia,47.0,neutral,2023-2024
stu_SBUBU63586,18,i am a girl who dose mathia,2.0,girl,2023-2024
stu_NXWSI70882,1,a mathematician,25.0,neutral,2023-2024
stu_CETOG17008,20,grinder,41.0,positive,2023-2024
stu_KWLPL21630,3,I speak French too.,25.0,neutral,2023-2024
stu_KWLPL21630,3,I speak French too.,22.0,speaksfrench,2023-2024
stu_QACJQ31561,3,im haitian,7.0,haitian,2023-2024
stu_TDURA35752,6,I am 13,4.0,13,2023-2024
stu_WWNBY52737,5,I am a girl.,2.0,girl,2023-2024
stu_FPTDO32773,11,a niece,12.0,neutral,2023-2024
stu_FPTDO32773,11,a niece,2.0,girl,2023-2024
stu_TRKWP48352,18,I like my bed,24.0,positive,2023-2024
stu_ABSGH36082,7,I LOVE CATS,24.0,positive,2023-2024
stu_WHBZD81732,13,i like nothing else,24.0,neutral,2023-2024
stu_DUOEM76163,14,My favorite animal is a lion,24.0,positive,2023-2024
stu_PUHUL75671,5,14,4.0,14,2023-2024
stu_PFDTL78462,17,I like my phone.,27.0,positive,2023-2024
stu_PFDTL78462,17,I like my phone.,24.0,positive,2023-2024
stu_KOUYR40301,10,i like jordans,24.0,positive,2023-2024
stu_WHBZD81732,3,brown,6.0,brown,2023-2024
stu_EQSJM78476,7,I hate writing,25.0,negative,2023-2024
stu_EQSJM78476,7,I hate writing,24.0,negative,2023-2024
stu_OCRTY88035,18,I am someone that want to finish high school,47.0,neutral,2023-2024
stu_KWLPL21630,5,I'm a girl.,2.0,girl,2023-2024
stu_VOXTG50835,9,I like clothing,30.0,positive,2023-2024
stu_VOXTG50835,9,I like clothing,24.0,positive,2023-2024
stu_NRKZA72454,9,I like turtles.,24.0,positive,2023-2024
stu_THKBG93560,3,I'm a Hard workings student?,41.0,positive,2023-2024
stu_THKBG93560,3,I'm a Hard workings student?,14.0,neutral,2023-2024
stu_CTAZU65504,5,I am helpful,44.0,positive,2023-2024
stu_OFAWH83528,17,I like playing inside,31.0,positive,2023-2024
stu_OFAWH83528,17,I like playing inside,24.0,positive,2023-2024
stu_VENGZ10475,19,Doesn't like math much,25.0,negative,2023-2024
stu_VENGZ10475,19,Doesn't like math much,24.0,negative,2023-2024
stu_NJZBY59884,5,"my fav shoes are jordans,nike",24.0,positive,2023-2024
stu_VNSDU81090,8,my favorite things is staying after school,31.0,positive,2023-2024
stu_VNSDU81090,8,my favorite things is staying after school,24.0,positive,2023-2024
stu_ZYUDW82089,11,i like computers,27.0,positive,2023-2024
stu_ZYUDW82089,11,i like computers,24.0,positive,2023-2024
stu_NWVEW24693,18,i like nike,24.0,positive,2023-2024
stu_FASQN45304,18,I am someone who likes to hang out with friends.,24.0,positive,2023-2024
stu_FASQN45304,18,I am someone who likes to hang out with friends.,10.0,positive,2023-2024
stu_NKHRJ04957,14,my birthday is on [DATE],22.0,birthday,2023-2024
stu_MKEGQ97127,19,I'm a pretty young woman,2.0,girl,2023-2024
stu_CDXSC86692,6,I am a person with brown eyes,35.0,neutral,2023-2024
stu_CDXSC86692,6,I am a person with brown eyes,21.0,none,2023-2024
stu_HLKZL24322,14,a person who like a sports team,24.0,positive,2023-2024
stu_HLKZL24322,14,a person who like a sports team,21.0,none,2023-2024
stu_VTRUH97046,14,I have green eyes.,35.0,neutral,2023-2024
